year,quarter,state,district,count,amount
2024,Q3,Tamil Nadu,Tiruchirappalli,16821080,26735831676.0
2024,Q3,Tamil Nadu,Ramanathapuram,5628706,10107513506.0
2024,Q3,Tamil Nadu,Krishnagiri,52506928,73301484929.0
2024,Q3,Tamil Nadu,Cuddalore,12570583,18940841708.0
2024,Q3,Tamil Nadu,Kancheepuram,23328353,24011820790.0
2024,Q3,Tamil Nadu,Tiruvallur,44176639,53959665430.0
2024,Q3,Tamil Nadu,Tiruppur,48901654,50679716382.0
2024,Q3,Tamil Nadu,Dharmapuri,21417212,36084731724.0
2024,Q3,Tamil Nadu,Thanjavur,9753614,16424453797.0
2024,Q3,Tamil Nadu,Madurai,21204628,35158427511.0
2024,Q3,Tamil Nadu,Tiruvannamalai,15188174,22392130322.0
2024,Q3,Tamil Nadu,Salem,33141851,52624920242.0
2024,Q3,Tamil Nadu,Nagapattinam,2339562,3604856114.0
2024,Q3,Tamil Nadu,Tirupathur,14810501,21259747271.0
2024,Q3,Tamil Nadu,Ariyalur,3312755,5310525254.0
2024,Q3,Tamil Nadu,Chennai,143084282,169689201432.0
2024,Q3,Tamil Nadu,The Nilgiris,5358170,7516693826.0
2024,Q3,Tamil Nadu,Erode,18580554,25048231561.0
2024,Q3,Tamil Nadu,Mayiladuthurai,3345699,5446138005.0
2024,Q3,Tamil Nadu,Karur,6759508,10597543664.0
2024,Q3,Tamil Nadu,Viluppuram,9938296,14502015263.0
2024,Q3,Tamil Nadu,Tiruvarur,3538404,6058574350.0
2024,Q3,Tamil Nadu,Pudukkottai,6166391,10726980580.0
2024,Q3,Tamil Nadu,Perambalur,3302732,5331466148.0
2024,Q3,Tamil Nadu,Coimbatore,62304716,72806039590.0
2024,Q3,Tamil Nadu,Virudhunagar,9277782,14648174417.0
2024,Q3,Tamil Nadu,Dindigul,15869145,25983055707.0
2024,Q3,Tamil Nadu,Sivaganga,6413825,11090215914.0
2024,Q3,Tamil Nadu,Tenkasi,5497212,9575350589.0
2024,Q3,Tamil Nadu,Thoothukudi,9609533,13886387378.0
2024,Q3,Tamil Nadu,Chengalpattu,63066447,70789528754.0
2024,Q3,Tamil Nadu,Kanniyakumari,10379523,18429699952.0
2024,Q3,Tamil Nadu,Tirunelveli,10939657,16201390321.0
2024,Q3,Tamil Nadu,Theni,8769614,15137185870.0
2024,Q3,Tamil Nadu,Ranipet,10001547,14478763352.0
2024,Q3,Tamil Nadu,Namakkal,13309674,21314697708.0
2024,Q3,Tamil Nadu,Kallakurichi,9349079,14390186473.0
2024,Q3,Tamil Nadu,Vellore,18572671,26535407311.0
2024,Q4,Tamil Nadu,Tiruchirappalli,18164926,27692698891.0
2024,Q4,Tamil Nadu,Ramanathapuram,6479818,10844935366.0
2024,Q4,Tamil Nadu,Krishnagiri,55835514,77845105518.0
2024,Q4,Tamil Nadu,Cuddalore,13338588,19217427464.0
2024,Q4,Tamil Nadu,Kancheepuram,24243664,24760766003.0
2024,Q4,Tamil Nadu,Tiruvallur,45960839,55181102941.0
2024,Q4,Tamil Nadu,Tiruppur,51439579,52757665801.0
2024,Q4,Tamil Nadu,Dharmapuri,22994418,38361998279.0
2024,Q4,Tamil Nadu,Thanjavur,10362941,16706684114.0
2024,Q4,Tamil Nadu,Madurai,22928854,37099323538.0
2024,Q4,Tamil Nadu,Tiruvannamalai,16757481,23895919564.0
2024,Q4,Tamil Nadu,Salem,35496830,55558357782.0
2024,Q4,Tamil Nadu,Nagapattinam,2541738,3678676234.0
2024,Q4,Tamil Nadu,Tirupathur,15938909,22472266039.0
2024,Q4,Tamil Nadu,Ariyalur,3584718,5434461580.0
2024,Q4,Tamil Nadu,Chennai,144309690,168887539592.0
2024,Q4,Tamil Nadu,The Nilgiris,6234034,8470535455.0
2024,Q4,Tamil Nadu,Erode,19939037,26513794453.0
2024,Q4,Tamil Nadu,Mayiladuthurai,3545063,5372761836.0
2024,Q4,Tamil Nadu,Karur,7297523,11065343215.0
2024,Q4,Tamil Nadu,Viluppuram,10344883,14676073328.0
2024,Q4,Tamil Nadu,Tiruvarur,3780392,6045359037.0
2024,Q4,Tamil Nadu,Pudukkottai,6613109,11027691335.0
2024,Q4,Tamil Nadu,Perambalur,3476716,5438743693.0
2024,Q4,Tamil Nadu,Coimbatore,65144682,75506314891.0
2024,Q4,Tamil Nadu,Virudhunagar,9917608,15094605820.0
2024,Q4,Tamil Nadu,Dindigul,17815170,28077104697.0
2024,Q4,Tamil Nadu,Sivaganga,6933590,11397286944.0
2024,Q4,Tamil Nadu,Tenkasi,5959308,9784471540.0
2024,Q4,Tamil Nadu,Thoothukudi,10386762,14369832646.0
2024,Q4,Tamil Nadu,Chengalpattu,64707958,70865333696.0
2024,Q4,Tamil Nadu,Kanniyakumari,11893132,20300739574.0
2024,Q4,Tamil Nadu,Tirunelveli,11796722,16884362356.0
2024,Q4,Tamil Nadu,Theni,9548264,16118572688.0
2024,Q4,Tamil Nadu,Ranipet,10644664,14975270858.0
2024,Q4,Tamil Nadu,Namakkal,14364096,22565497455.0
2024,Q4,Tamil Nadu,Kallakurichi,9981356,15051182741.0
2024,Q4,Tamil Nadu,Vellore,19721312,27637068642.0
2024,Q1,Tamil Nadu,Tiruchirappalli,14278556,23716041524.0
2024,Q1,Tamil Nadu,Ramanathapuram,4518193,8591728211.0
2024,Q1,Tamil Nadu,Krishnagiri,42695248,61415392428.0
2024,Q1,Tamil Nadu,Cuddalore,10764557,16876011437.0
2024,Q1,Tamil Nadu,Kancheepuram,38497430,44400961508.0
2024,Q1,Tamil Nadu,Tiruppur,36955831,42134355819.0
2024,Q1,Tamil Nadu,Dharmapuri,17857287,31492929049.0
2024,Q1,Tamil Nadu,Thoothukkudi,7514515,11723950330.0
2024,Q1,Tamil Nadu,Thanjavur,8245372,14554478613.0
2024,Q1,Tamil Nadu,Madurai,17834154,30974869226.0
2024,Q1,Tamil Nadu,Tiruvannamalai,12435111,19953702825.0
2024,Q1,Tamil Nadu,Salem,27703215,46990936545.0
2024,Q1,Tamil Nadu,Nagapattinam,4639442,7799907638.0
2024,Q1,Tamil Nadu,Tirupathur,12357042,18634929706.0
2024,Q1,Tamil Nadu,Ariyalur,2809349,4664522239.0
2024,Q1,Tamil Nadu,Chennai,67130965,86437941385.0
2024,Q1,Tamil Nadu,The Nilgiris,4609568,6738423454.0
2024,Q1,Tamil Nadu,Erode,15009886,22025247558.0
2024,Q1,Tamil Nadu,Karur,5686148,9454652190.0
2024,Q1,Tamil Nadu,Kallakkurichi,8605524,14256574453.0
2024,Q1,Tamil Nadu,Viluppuram,7824816,11860971846.0
2024,Q1,Tamil Nadu,Pudukkottai,5110066,9486889594.0
2024,Q1,Tamil Nadu,Perambalur,2738023,4634690995.0
2024,Q1,Tamil Nadu,Coimbatore,51806989,63108899538.0
2024,Q1,Tamil Nadu,Virudhunagar,7747240,12535619113.0
2024,Q1,Tamil Nadu,Dindigul,13213698,22741790454.0
2024,Q1,Tamil Nadu,Sivaganga,5363789,9910772114.0
2024,Q1,Tamil Nadu,Tenkasi,4414733,8125305102.0
2024,Q1,Tamil Nadu,Chengalpattu,60815742,69247029303.0
2024,Q1,Tamil Nadu,Kanniyakumari,8527560,15426767691.0
2024,Q1,Tamil Nadu,Tirunelveli,8399886,13224686874.0
2024,Q1,Tamil Nadu,Thiruvallur,59336655,77683542938.0
2024,Q1,Tamil Nadu,Theni,7258870,12997063512.0
2024,Q1,Tamil Nadu,Ranipet,8376160,12665259558.0
2024,Q1,Tamil Nadu,Namakkal,11020159,19025024942.0
2024,Q1,Tamil Nadu,Vellore,15184049,22787151927.0
2024,Q1,Tamil Nadu,Thiruvarur,3041369,5562089423.0
2024,Q2,Tamil Nadu,Tiruchirappalli,15351657,25266023921.0
2024,Q2,Tamil Nadu,Ramanathapuram,4987419,9265763613.0
2024,Q2,Tamil Nadu,Krishnagiri,47848721,68957002683.0
2024,Q2,Tamil Nadu,Cuddalore,11611589,17892532930.0
2024,Q2,Tamil Nadu,Kancheepuram,42307258,47628986644.0
2024,Q2,Tamil Nadu,Tiruppur,42316705,46184220066.0
2024,Q2,Tamil Nadu,Dharmapuri,19638866,33815774503.0
2024,Q2,Tamil Nadu,Thoothukkudi,8657477,13118807999.0
2024,Q2,Tamil Nadu,Thanjavur,8957084,15587858962.0
2024,Q2,Tamil Nadu,Madurai,19434731,33290392131.0
2024,Q2,Tamil Nadu,Tiruvannamalai,13629210,21128842222.0
2024,Q2,Tamil Nadu,Salem,30507149,49956517271.0
2024,Q2,Tamil Nadu,Nagapattinam,5352101,8479207119.0
2024,Q2,Tamil Nadu,Tirupathur,13800986,20482013908.0
2024,Q2,Tamil Nadu,Ariyalur,3064901,4984382363.0
2024,Q2,Tamil Nadu,Chennai,73051507,91319901718.0
2024,Q2,Tamil Nadu,The Nilgiris,5962923,8600134614.0
2024,Q2,Tamil Nadu,Erode,16760152,23551767767.0
2024,Q2,Tamil Nadu,Karur,6165861,10071848452.0
2024,Q2,Tamil Nadu,Kallakkurichi,9457301,14999757902.0
2024,Q2,Tamil Nadu,Viluppuram,8345444,12395077783.0
2024,Q2,Tamil Nadu,Pudukkottai,5586953,10135123135.0
2024,Q2,Tamil Nadu,Perambalur,2960916,4902632994.0
2024,Q2,Tamil Nadu,Coimbatore,55996858,67209954626.0
2024,Q2,Tamil Nadu,Virudhunagar,8149852,13287939162.0
2024,Q2,Tamil Nadu,Dindigul,14606628,24800680351.0
2024,Q2,Tamil Nadu,Sivaganga,5987642,10822174891.0
2024,Q2,Tamil Nadu,Tenkasi,4954578,8989721297.0
2024,Q2,Tamil Nadu,Chengalpattu,65627036,73590021209.0
2024,Q2,Tamil Nadu,Kanniyakumari,9432847,17278804984.0
2024,Q2,Tamil Nadu,Tirunelveli,9734779,15096455875.0
2024,Q2,Tamil Nadu,Thiruvallur,65557947,83522486746.0
2024,Q2,Tamil Nadu,Theni,8059713,14291314505.0
2024,Q2,Tamil Nadu,Ranipet,9236747,13580537697.0
2024,Q2,Tamil Nadu,Namakkal,12008421,19966128260.0
2024,Q2,Tamil Nadu,Vellore,16681367,24954718319.0
2024,Q2,Tamil Nadu,Thiruvarur,3292360,5745641244.0
2023,Q4,Tamil Nadu,Tiruchirappalli,13546386,23130655906.0
2023,Q4,Tamil Nadu,Ramanathapuram,4196969,8083975191.0
2023,Q4,Tamil Nadu,Krishnagiri,38716127,58128403055.0
2023,Q4,Tamil Nadu,Cuddalore,10061731,15883322354.0
2023,Q4,Tamil Nadu,Kancheepuram,35825274,42324947809.0
2023,Q4,Tamil Nadu,Tiruppur,33312329,40204687126.0
2023,Q4,Tamil Nadu,Dharmapuri,15564980,28313365775.0
2023,Q4,Tamil Nadu,Thoothukkudi,6834131,10944724787.0
2023,Q4,Tamil Nadu,Thanjavur,7754898,13817285904.0
2023,Q4,Tamil Nadu,Madurai,16710432,30065725377.0
2023,Q4,Tamil Nadu,Tiruvannamalai,11492348,18827186868.0
2023,Q4,Tamil Nadu,Salem,25568703,44455006086.0
2023,Q4,Tamil Nadu,Nagapattinam,4347694,7311122645.0
2023,Q4,Tamil Nadu,Tirupathur,11031298,17300586537.0
2023,Q4,Tamil Nadu,Ariyalur,2549994,4367171700.0
2023,Q4,Tamil Nadu,Chennai,63203856,84462859933.0
2023,Q4,Tamil Nadu,The Nilgiris,4771052,7116857808.0
2023,Q4,Tamil Nadu,Erode,13962707,21465887465.0
2023,Q4,Tamil Nadu,Karur,5262117,9003387087.0
2023,Q4,Tamil Nadu,Kallakkurichi,7645944,12732566595.0
2023,Q4,Tamil Nadu,Viluppuram,7398695,11207312466.0
2023,Q4,Tamil Nadu,Pudukkottai,4683297,8939368761.0
2023,Q4,Tamil Nadu,Perambalur,2474062,4197994109.0
2023,Q4,Tamil Nadu,Coimbatore,49610094,62771942615.0
2023,Q4,Tamil Nadu,Virudhunagar,7127952,12454054001.0
2023,Q4,Tamil Nadu,Dindigul,12332967,21838011929.0
2023,Q4,Tamil Nadu,Sivaganga,4911741,9224527364.0
2023,Q4,Tamil Nadu,Tenkasi,4144695,7786677432.0
2023,Q4,Tamil Nadu,Chengalpattu,56593183,66002471552.0
2023,Q4,Tamil Nadu,Kanniyakumari,8165186,15240413516.0
2023,Q4,Tamil Nadu,Tirunelveli,7655361,12403415471.0
2023,Q4,Tamil Nadu,Thiruvallur,55046227,74196249957.0
2023,Q4,Tamil Nadu,Theni,6549554,12110551574.0
2023,Q4,Tamil Nadu,Ranipet,7743655,11977580131.0
2023,Q4,Tamil Nadu,Namakkal,10249122,18022602038.0
2023,Q4,Tamil Nadu,Vellore,13634855,21428316822.0
2023,Q4,Tamil Nadu,Thiruvarur,2801765,5129449259.0
2023,Q2,Tamil Nadu,Tiruchirappalli,11012446,20455452746.0
2023,Q2,Tamil Nadu,Ramanathapuram,3290555,6973064316.0
2023,Q2,Tamil Nadu,Krishnagiri,30480238,48954116395.0
2023,Q2,Tamil Nadu,Cuddalore,8354036,14112465473.0
2023,Q2,Tamil Nadu,Kancheepuram,30960455,38377770025.0
2023,Q2,Tamil Nadu,Tiruppur,25315335,34462188247.0
2023,Q2,Tamil Nadu,Dharmapuri,12289754,23737079024.0
2023,Q2,Tamil Nadu,Thoothukkudi,5717113,10292470339.0
2023,Q2,Tamil Nadu,Thanjavur,6416227,12463249803.0
2023,Q2,Tamil Nadu,Madurai,13702781,26681647309.0
2023,Q2,Tamil Nadu,Tiruvannamalai,9108567,16045360745.0
2023,Q2,Tamil Nadu,Salem,20677006,38483559669.0
2023,Q2,Tamil Nadu,Nagapattinam,3698379,6613294059.0
2023,Q2,Tamil Nadu,Tirupathur,8687983,14506799484.0
2023,Q2,Tamil Nadu,Ariyalur,2071096,3919208327.0
2023,Q2,Tamil Nadu,Chennai,58067196,79752773295.0
2023,Q2,Tamil Nadu,The Nilgiris,4539924,7445469665.0
2023,Q2,Tamil Nadu,Erode,11308928,18665388710.0
2023,Q2,Tamil Nadu,Karur,4190645,7781633847.0
2023,Q2,Tamil Nadu,Kallakkurichi,6125567,11043179815.0
2023,Q2,Tamil Nadu,Viluppuram,6461774,10411166144.0
2023,Q2,Tamil Nadu,Pudukkottai,3753548,7738272578.0
2023,Q2,Tamil Nadu,Perambalur,2004548,3643141277.0
2023,Q2,Tamil Nadu,Coimbatore,41794917,55641017773.0
2023,Q2,Tamil Nadu,Virudhunagar,5672006,10711314340.0
2023,Q2,Tamil Nadu,Dindigul,9690935,18790973063.0
2023,Q2,Tamil Nadu,Sivaganga,3981044,8228850727.0
2023,Q2,Tamil Nadu,Tenkasi,3311027,6929192057.0
2023,Q2,Tamil Nadu,Chengalpattu,51706890,61412309875.0
2023,Q2,Tamil Nadu,Kanniyakumari,6343632,12612790280.0
2023,Q2,Tamil Nadu,Tirunelveli,6188960,11154710120.0
2023,Q2,Tamil Nadu,Thiruvallur,48176846,68546759350.0
2023,Q2,Tamil Nadu,Theni,5149310,10278091794.0
2023,Q2,Tamil Nadu,Ranipet,6422899,10576859341.0
2023,Q2,Tamil Nadu,Namakkal,8133870,15437161656.0
2023,Q2,Tamil Nadu,Vellore,11283787,18879395197.0
2023,Q2,Tamil Nadu,Thiruvarur,2339414,4604374150.0
2023,Q3,Tamil Nadu,Tiruchirappalli,12203674,21741422580.0
2023,Q3,Tamil Nadu,Ramanathapuram,3670023,7603550256.0
2023,Q3,Tamil Nadu,Krishnagiri,34486164,52478701123.0
2023,Q3,Tamil Nadu,Cuddalore,8993898,14964257561.0
2023,Q3,Tamil Nadu,Kancheepuram,34927894,41722664352.0
2023,Q3,Tamil Nadu,Tiruppur,30246050,38263190944.0
2023,Q3,Tamil Nadu,Dharmapuri,13381494,25115860184.0
2023,Q3,Tamil Nadu,Thoothukkudi,6408846,10972909100.0
2023,Q3,Tamil Nadu,Thanjavur,7006160,13205002322.0
2023,Q3,Tamil Nadu,Madurai,15229079,28300320002.0
2023,Q3,Tamil Nadu,Tiruvannamalai,10093012,17271012804.0
2023,Q3,Tamil Nadu,Salem,22733379,40740984216.0
2023,Q3,Tamil Nadu,Nagapattinam,3997287,7112347600.0
2023,Q3,Tamil Nadu,Tirupathur,9593808,15560586651.0
2023,Q3,Tamil Nadu,Ariyalur,2234365,4165786934.0
2023,Q3,Tamil Nadu,Chennai,64423156,85198861679.0
2023,Q3,Tamil Nadu,The Nilgiris,4389794,6660469419.0
2023,Q3,Tamil Nadu,Erode,12692404,20094330371.0
2023,Q3,Tamil Nadu,Karur,4645330,8254505815.0
2023,Q3,Tamil Nadu,Kallakkurichi,6738805,11725838306.0
2023,Q3,Tamil Nadu,Viluppuram,6820072,10726776823.0
2023,Q3,Tamil Nadu,Pudukkottai,4193425,8433778209.0
2023,Q3,Tamil Nadu,Perambalur,2216919,3902611011.0
2023,Q3,Tamil Nadu,Coimbatore,46819743,60549050278.0
2023,Q3,Tamil Nadu,Virudhunagar,6477489,11660283716.0
2023,Q3,Tamil Nadu,Dindigul,10715292,20100190663.0
2023,Q3,Tamil Nadu,Sivaganga,4384045,8742909537.0
2023,Q3,Tamil Nadu,Tenkasi,3762715,7601348511.0
2023,Q3,Tamil Nadu,Chengalpattu,57523688,66789071996.0
2023,Q3,Tamil Nadu,Kanniyakumari,7070401,13670833040.0
2023,Q3,Tamil Nadu,Tirunelveli,7051947,12111549020.0
2023,Q3,Tamil Nadu,Thiruvallur,54066131,73751421782.0
2023,Q3,Tamil Nadu,Theni,5696912,11056097531.0
2023,Q3,Tamil Nadu,Ranipet,7030037,11226066349.0
2023,Q3,Tamil Nadu,Namakkal,9156806,16684400956.0
2023,Q3,Tamil Nadu,Vellore,12442326,20076925544.0
2023,Q3,Tamil Nadu,Thiruvarur,2562438,4869347513.0
2023,Q1,Tamil Nadu,Tiruchirappalli,10559157,19312472102.0
2023,Q1,Tamil Nadu,Ramanathapuram,3161959,6563687794.0
2023,Q1,Tamil Nadu,Krishnagiri,27060721,42985634120.0
2023,Q1,Tamil Nadu,Cuddalore,8048998,13409796716.0
2023,Q1,Tamil Nadu,Kancheepuram,28434059,35659195700.0
2023,Q1,Tamil Nadu,Tiruppur,23102273,31612220617.0
2023,Q1,Tamil Nadu,Dharmapuri,11334419,21758757618.0
2023,Q1,Tamil Nadu,Thoothukkudi,5314189,9347641699.0
2023,Q1,Tamil Nadu,Thanjavur,6039246,11809807012.0
2023,Q1,Tamil Nadu,Madurai,12890979,24763626170.0
2023,Q1,Tamil Nadu,Tiruvannamalai,8350359,14864923318.0
2023,Q1,Tamil Nadu,Salem,19000542,35440342871.0
2023,Q1,Tamil Nadu,Nagapattinam,3351352,6212126931.0
2023,Q1,Tamil Nadu,Tirupathur,8008229,13214504318.0
2023,Q1,Tamil Nadu,Ariyalur,1989043,3657554169.0
2023,Q1,Tamil Nadu,Chennai,54082635,74022904169.0
2023,Q1,Tamil Nadu,The Nilgiris,3531701,5566369984.0
2023,Q1,Tamil Nadu,Erode,10413101,17503707079.0
2023,Q1,Tamil Nadu,Karur,3961099,7285246160.0
2023,Q1,Tamil Nadu,Kallakkurichi,5623808,10284275550.0
2023,Q1,Tamil Nadu,Viluppuram,6134683,9921812743.0
2023,Q1,Tamil Nadu,Pudukkottai,3606871,7297092570.0
2023,Q1,Tamil Nadu,Perambalur,1907989,3496777331.0
2023,Q1,Tamil Nadu,Coimbatore,39368101,51615824209.0
2023,Q1,Tamil Nadu,Virudhunagar,5424618,10110700191.0
2023,Q1,Tamil Nadu,Dindigul,8900167,16763205017.0
2023,Q1,Tamil Nadu,Sivaganga,3844323,7704708708.0
2023,Q1,Tamil Nadu,Tenkasi,3086579,6433449201.0
2023,Q1,Tamil Nadu,Chengalpattu,47785112,56466433731.0
2023,Q1,Tamil Nadu,Kanniyakumari,5769596,11195409956.0
2023,Q1,Tamil Nadu,Tirunelveli,5616592,9968103967.0
2023,Q1,Tamil Nadu,Thiruvallur,44534386,63977916519.0
2023,Q1,Tamil Nadu,Theni,4720868,9400279352.0
2023,Q1,Tamil Nadu,Ranipet,5956104,9898123646.0
2023,Q1,Tamil Nadu,Namakkal,7634185,14447202396.0
2023,Q1,Tamil Nadu,Vellore,10453261,17120886040.0
2023,Q1,Tamil Nadu,Thiruvarur,2211083,4490953844.0
2022,Q4,Tamil Nadu,Tiruchirappalli,10348183,18674871633.79885
2022,Q4,Tamil Nadu,Ramanathapuram,2536980,5131912118.760078
2022,Q4,Tamil Nadu,Krishnagiri,16419186,27528800881.08297
2022,Q4,Tamil Nadu,Cuddalore,5504268,9263849009.273396
2022,Q4,Tamil Nadu,Kancheepuram,17540782,22979273761.178146
2022,Q4,Tamil Nadu,Tiruppur,20078625,27993817372.884705
2022,Q4,Tamil Nadu,Dharmapuri,6657535,13284210841.009699
2022,Q4,Tamil Nadu,Thoothukkudi,3656395,6774717593.060657
2022,Q4,Tamil Nadu,Thanjavur,4047728,7929388570.071096
2022,Q4,Tamil Nadu,Madurai,21930141,39075713283.65903
2022,Q4,Tamil Nadu,Tiruvannamalai,5236271,9545432273.854141
2022,Q4,Tamil Nadu,Salem,33193962,52189264730.86203
2022,Q4,Tamil Nadu,Nagapattinam,1958358,3688142192.789018
2022,Q4,Tamil Nadu,Tirupathur,4764895,8186140455.240453
2022,Q4,Tamil Nadu,Ariyalur,1245030,2323435387.037087
2022,Q4,Tamil Nadu,Chennai,36087169,52708969517.53118
2022,Q4,Tamil Nadu,The Nilgiris,2829489,4520156369.4038925
2022,Q4,Tamil Nadu,Erode,8133010,13727797354.99751
2022,Q4,Tamil Nadu,Karur,2534064,4869161063.115521
2022,Q4,Tamil Nadu,Kallakkurichi,3330128,6197053072.30322
2022,Q4,Tamil Nadu,Viluppuram,3886476,6442185710.5079155
2022,Q4,Tamil Nadu,Pudukkottai,2351358,4756557513.936826
2022,Q4,Tamil Nadu,Perambalur,1139212,2139737159.8272598
2022,Q4,Tamil Nadu,Coimbatore,40259816,56926594389.65879
2022,Q4,Tamil Nadu,Virudhunagar,3538938,7070008076.062214
2022,Q4,Tamil Nadu,Dindigul,6357637,12201984709.758507
2022,Q4,Tamil Nadu,Sivaganga,2386560,4894047781.374544
2022,Q4,Tamil Nadu,Tenkasi,1883458,4139835704.6142645
2022,Q4,Tamil Nadu,Chengalpattu,109159290,143850411731.03555
2022,Q4,Tamil Nadu,Kanniyakumari,3950782,8142588843.674078
2022,Q4,Tamil Nadu,Tirunelveli,4027170,7605241924.228041
2022,Q4,Tamil Nadu,Thiruvallur,27335584,41018657465.028946
2022,Q4,Tamil Nadu,Theni,3444290,6887377073.070898
2022,Q4,Tamil Nadu,Ranipet,3737957,6482440332.589865
2022,Q4,Tamil Nadu,Namakkal,6710663,12192052206.513931
2022,Q4,Tamil Nadu,Vellore,6821759,11677039040.344677
2022,Q4,Tamil Nadu,Thiruvarur,1293487,2670800447.3045335
2022,Q1,Tamil Nadu,Tiruchirappalli,5422369,11360010997.109035
2022,Q1,Tamil Nadu,Ramanathapuram,1425024,3361169634.3715773
2022,Q1,Tamil Nadu,Krishnagiri,11729353,20650466208.670742
2022,Q1,Tamil Nadu,Cuddalore,3854898,7328083169.35031
2022,Q1,Tamil Nadu,Kancheepuram,13219354,19642924522.879723
2022,Q1,Tamil Nadu,Tiruppur,12755181,20994558968.024055
2022,Q1,Tamil Nadu,Dharmapuri,4750920,10116593522.472927
2022,Q1,Tamil Nadu,Thoothukkudi,2388242,5004713169.898031
2022,Q1,Tamil Nadu,Thanjavur,2942810,6384285130.794783
2022,Q1,Tamil Nadu,Madurai,7084562,15309320989.586184
2022,Q1,Tamil Nadu,Tiruvannamalai,3659658,7478979872.636584
2022,Q1,Tamil Nadu,Salem,13278693,26325325605.86054
2022,Q1,Tamil Nadu,Nagapattinam,1501440,3137077070.316338
2022,Q1,Tamil Nadu,Tirupathur,3403925,6408532952.989394
2022,Q1,Tamil Nadu,Ariyalur,898502,1840235658.86316
2022,Q1,Tamil Nadu,Chennai,87458453,135444152912.82495
2022,Q1,Tamil Nadu,The Nilgiris,1729884,3144464483.74693
2022,Q1,Tamil Nadu,Erode,6860000,12788323701.473593
2022,Q1,Tamil Nadu,Karur,1831500,3768124397.8555865
2022,Q1,Tamil Nadu,Kallakkurichi,2421741,5048000351.991163
2022,Q1,Tamil Nadu,Viluppuram,2943580,5372428494.6229515
2022,Q1,Tamil Nadu,Pudukkottai,1639483,3677396086.543876
2022,Q1,Tamil Nadu,Perambalur,834022,1744613505.1576376
2022,Q1,Tamil Nadu,Coimbatore,30679187,51963955887.092926
2022,Q1,Tamil Nadu,Virudhunagar,2550440,5676327115.346463
2022,Q1,Tamil Nadu,Dindigul,3965199,8412785022.744812
2022,Q1,Tamil Nadu,Sivaganga,1828509,4101854018.7768383
2022,Q1,Tamil Nadu,Tenkasi,1345693,3196885065.5183153
2022,Q1,Tamil Nadu,Chengalpattu,19802491,27209616572.77708
2022,Q1,Tamil Nadu,Kanniyakumari,2597045,5779300862.137162
2022,Q1,Tamil Nadu,Tirunelveli,2585793,5381065070.681534
2022,Q1,Tamil Nadu,Thiruvallur,21243322,35412374869.409676
2022,Q1,Tamil Nadu,Theni,2063736,4611206982.381892
2022,Q1,Tamil Nadu,Ranipet,2755460,5529848785.373485
2022,Q1,Tamil Nadu,Namakkal,3415879,7554607821.660087
2022,Q1,Tamil Nadu,Vellore,4693455,9294845509.816792
2022,Q1,Tamil Nadu,Thiruvarur,1013347,2334746608.8726997
2022,Q2,Tamil Nadu,Tiruchirappalli,6270815,12634551299.241276
2022,Q2,Tamil Nadu,Ramanathapuram,1634901,3744853011.614974
2022,Q2,Tamil Nadu,Krishnagiri,13942838,24721054679.65894
2022,Q2,Tamil Nadu,Cuddalore,4456802,8117134896.240127
2022,Q2,Tamil Nadu,Kancheepuram,15868496,22731542491.811836
2022,Q2,Tamil Nadu,Tiruppur,15482000,23838727353.104855
2022,Q2,Tamil Nadu,Dharmapuri,5738543,11978363491.184544
2022,Q2,Tamil Nadu,Thoothukkudi,2904687,5842566259.232948
2022,Q2,Tamil Nadu,Thanjavur,3489101,7198941291.2239
2022,Q2,Tamil Nadu,Madurai,8320838,17264493941.688946
2022,Q2,Tamil Nadu,Tiruvannamalai,4281517,8492400732.338126
2022,Q2,Tamil Nadu,Salem,16106627,30338068694.55334
2022,Q2,Tamil Nadu,Nagapattinam,1780491,3563820744.073098
2022,Q2,Tamil Nadu,Tirupathur,4039898,7419909368.9099245
2022,Q2,Tamil Nadu,Ariyalur,1018572,2099380930.1451182
2022,Q2,Tamil Nadu,Chennai,105344784,154665269695.64178
2022,Q2,Tamil Nadu,The Nilgiris,2334296,4192820800.6586566
2022,Q2,Tamil Nadu,Erode,8037374,14313011584.19171
2022,Q2,Tamil Nadu,Karur,2130679,4285560062.068948
2022,Q2,Tamil Nadu,Kallakkurichi,2827472,5639207666.8493
2022,Q2,Tamil Nadu,Viluppuram,3359417,5986428096.992262
2022,Q2,Tamil Nadu,Pudukkottai,1893795,4133146343.311369
2022,Q2,Tamil Nadu,Perambalur,969247,1942588737.1276388
2022,Q2,Tamil Nadu,Coimbatore,36695888,59260276493.12476
2022,Q2,Tamil Nadu,Virudhunagar,3078392,6563589359.971757
2022,Q2,Tamil Nadu,Dindigul,4742064,9862085177.478687
2022,Q2,Tamil Nadu,Sivaganga,2113451,4572110215.1412115
2022,Q2,Tamil Nadu,Tenkasi,1627020,3744115676.153031
2022,Q2,Tamil Nadu,Chengalpattu,25456618,33118244166.51247
2022,Q2,Tamil Nadu,Kanniyakumari,3119680,6825432728.488245
2022,Q2,Tamil Nadu,Tirunelveli,3088831,6293477478.325724
2022,Q2,Tamil Nadu,Thiruvallur,25490825,40588215771.8699
2022,Q2,Tamil Nadu,Theni,2444576,5292036888.261049
2022,Q2,Tamil Nadu,Ranipet,3219805,6359870289.317292
